KO_Hierarchy	A011.337.951	A011.796.405	A065.688.849	A139.426.047	A257.868.269	A290.419.594	A328.260.254	A328.607.302	A475.161.163	A510.125.355	A517.753.353	A519.936.442	A603.130.471	A603.362.293	A627.062.688	A674.187.094	A712.481.521	A742.300.741	A750.812.113	A866.438.792	A896.860.089	A912.362.107	A912.836.594	A929.187.519	KEGG_Description
EC:3.6.4.12	0.0143688134101699	0.0135015831259354	0.014809561571699	0.0132158235461625	0.0133951307628147	0.0130474982423933	0.0138820999691148	0.0133104075919122	0.01351901313319	0.0122420661660895	0.013482032567779	0.0136815850919907	0.0144005901931893	0.0132399187580871	0.0146240374254498	0.0146083344831868	0.0140831633371877	0.0140276860645376	0.0135515247217464	0.013374389549808	0.0141819849765853	0.0140449659687729	0.0137164750785214	0.0144424080276803	DNA helicase
EC:2.7.7.7	0.0147558801932864	0.0129596628088739	0.0146832835881846	0.013177454945881	0.0131081498521355	0.0128679224760481	0.0137268244527383	0.0127245160486172	0.0135017364314633	0.0120193129886866	0.0131623336532059	0.0134145707756373	0.0141903119434241	0.0130108765310852	0.0143292450533977	0.0145148446144251	0.0137515822760344	0.0137842960438504	0.0132681442090824	0.0129878804650154	0.0136491557785474	0.0139284366275376	0.0135305893039395	0.0141856599013814	DNA-directed DNA polymerase
EC:2.7.13.3	0.00992542773811381	0.00771295295453942	0.0103899983299157	0.00860109346559963	0.00906802909032463	0.00827224540129029	0.00899769965116907	0.00713343437856615	0.00970064379515821	0.0068651270669197	0.00859518249739078	0.0091774365559328	0.0103766592497006	0.00817815212435989	0.0092434372741584	0.00889064096581332	0.00871668572711989	0.00791557884055727	0.0073326482916518	0.00860587263585685	0.0087565735170171	0.00942033259779351	0.00992020459056724	0.00936133324564188	Histidine kinase
EC:5.2.1.8	0.00634834165139573	0.00988717615820737	0.00624752582025189	0.00869864888178618	0.00806413051481389	0.00867822105693297	0.00739142454201031	0.00963297227944827	0.00779663402024925	0.00801909855497642	0.00740348214933337	0.00742077061888105	0.0068081389997614	0.00884234758553684	0.00721838597994068	0.00767045722864445	0.00762065166630546	0.00828245207480722	0.0087500986567603	0.00905159718229853	0.00878238779058981	0.00736247783986108	0.00849871815047896	0.00656678788673555	Peptidylprolyl isomerase
EC:1.6.5.3	0.006484245314944	0.00883902449186022	0.00589342366649428	0.00781397664581838	0.00832041179934905	0.00912648903172889	0.00784588092252461	0.010274349040579	0.00743099379396227	0.0102406373765703	0.00607373535784719	0.0067252504755912	0.0063830984505161	0.00840077371378767	0.00684632909405752	0.0079805256499274	0.00817015052252088	0.00829118101878636	0.00899260215922268	0.00888451234600111	0.0082295588460756	0.00732251761664238	0.00690921327735696	0.00569844155656605	NADH:ubiquinone reductase (H(+)-translocating)
EC:3.2.1.23	0.00392641665089736	0.00785839013682418	0.00445301297122705	0.00690336742223685	0.00842321518979029	0.00906378003884533	0.00562924472433168	0.00923702673022751	0.00656901320524873	0.00700647021683193	0.00683819783608804	0.00633974808250395	0.00603601385555316	0.00759479208175603	0.00528419862968942	0.0057348074011088	0.00619785005693042	0.00602471164875273	0.00808280724652299	0.00815484249570268	0.00693223401877402	0.00592787043076213	0.00705019439004717	0.00440724956347419	Beta-galactosidase
EC:3.2.1.21	0.00372438644254556	0.00660138258135464	0.00437706897599483	0.00670425199056034	0.00668399423511982	0.00744145032201665	0.0052579181202487	0.00695991365734929	0.00696264618305136	0.00388815385109794	0.00739282202327922	0.0063440222286359	0.00555719881780977	0.00677673898265549	0.00504787399822955	0.00456192525819703	0.00585457084150842	0.00512698235380118	0.00637474782886514	0.00731841798498747	0.00561676940309717	0.00599505897880392	0.00641666612472882	0.00536275555469539	Beta-glucosidase
EC:3.1.21.3	0.0046949547893274	0.00567280236865479	0.00555507746690008	0.00563189505636329	0.0064662587481585	0.00601180432995664	0.00522534848482587	0.00534140200548026	0.00556121754042344	0.00203325591491345	0.00473679550113808	0.00509202640073323	0.00575697139141283	0.00558628481941	0.00485529556668047	0.0047578517942134	0.00468674831762046	0.00490873927628376	0.00469136963097938	0.00639049698197003	0.0049073347346596	0.0062046291160071	0.00563382693410564	0.00500847674381197	Type I site-specific deoxyribonuclease
EC:2.7.7.6	0.00583779291823806	0.00475289280439023	0.00578537790186927	0.00479528234172298	0.00471144696550989	0.00468975457489197	0.0053299878531327	0.00456702842111232	0.00489929727683286	0.00470651856357964	0.00489918229987961	0.00491741257105473	0.0052526272311423	0.0047596193763755	0.00544211483901667	0.00549777154404871	0.00514940353935348	0.00515641367049464	0.00514130632466277	0.00464989534898051	0.00506209177509058	0.00524489009601722	0.00491897729805126	0.00528228556632341	DNA-directed RNA polymerase
EC:5.99.1.2	0.00456889420522637	0.0051884500749138	0.004649720941892	0.00544701707747644	0.00590398241758007	0.00602876633854994	0.004474327183736	0.00596307041062185	0.00480470016481438	0.0029576292491553	0.00446573182086413	0.00493741894607163	0.00510775820099622	0.00569099394353549	0.00454731792184821	0.00485450032375754	0.00454393539970184	0.00491712238569567	0.00489572535728187	0.00541576085883869	0.00554269240540223	0.00454350820108967	0.0054088216212731	0.00443027711404143	DNA topoisomerase
EC:2.1.1.72	0.00539762481392426	0.00459056507592985	0.00519086293905221	0.00473208912247837	0.00501013493058783	0.00458221376527204	0.00477982801469295	0.0048233871327709	0.00457656524201375	0.00392841630171317	0.00446046946326343	0.00501114762838194	0.00519093501703487	0.00494957146952908	0.0051239263673069	0.00538947534469596	0.00454078139791247	0.00462279411334316	0.00481023162236283	0.00439302799692596	0.00447456487002504	0.00528951023304381	0.00429756121789099	0.00507608711722137	Site-specific DNA-methyltransferase (adenine-specific)
EC:1.2.7.3	0.00581315381439221	0.00529109720129314	0.00369331017286499	0.00563341802362698	0.00453411705528754	0.00580196152148213	0.0047204815386963	0.00661042063419444	0.00382187474094625	0.00201379033333808	0.00407932286846726	0.00419408610836956	0.00407505817988615	0.0054389180041676	0.00410119368423454	0.00478119213392942	0.00502932871322945	0.00548426444271988	0.0048923342809304	0.00532502909143361	0.00455411110992547	0.004870974757557	0.00406956640098628	0.00440352279080487	2-oxoglutarate synthase
EC:1.97.1.4	0.0048647988013964	0.00417255683078503	0.00518931095453209	0.00467813328960783	0.00470889814579425	0.00437228781573442	0.00472534273897656	0.00384118214415989	0.00528392513065856	0.00358687702135044	0.00474426210307108	0.00502300848543784	0.00513261175098875	0.00448468240228601	0.00507039297515887	0.00485058228630753	0.00448881393817098	0.00445717234905162	0.00426533012848573	0.00429238394166088	0.00441363371372215	0.00489790724459489	0.00493643087490544	0.00528729506855208	[Formate-C-acetyltransferase]-activating enzyme
EC:3.5.1.28	0.00528360605358769	0.00440130070778494	0.00510529359588181	0.00396517714605161	0.00470057856999981	0.00480474574755588	0.00471764570304787	0.00433152118252357	0.00437748297852701	0.0044571554684136	0.00454261124766677	0.0044435144186472	0.00468510250419239	0.00464845396509771	0.00433465712334773	0.00476191738006435	0.00504424941025002	0.00426190461212833	0.00479077020015505	0.00453205433576287	0.00433395217851754	0.00476464113375533	0.0044385907114442	0.0047874004661642	N-acetylmuramoyl-L-alanine amidase
EC:3.2.1.51	0.00281270100587293	0.00637839459913505	0.00177825547182139	0.00574547680752225	0.00660146462711537	0.00745170869748461	0.00350233506515774	0.00758509853865105	0.00433035664048371	0.00364517805730207	0.00351352915249017	0.00383871563319463	0.00367178401182203	0.00513100257079283	0.00315671115263502	0.00403519088035475	0.00377774056558136	0.00390183676614392	0.00569378051642636	0.00573627303396443	0.00484328932003975	0.00348226120025817	0.00516917098794789	0.0015446758630998	Alpha-L-fucosidase
EC:3.6.3.14	0.00436036387148731	0.00398927373276792	0.00492495694350487	0.00409807759803968	0.00440760629083631	0.00416660544764375	0.00424592677762531	0.00392839609489785	0.00435107565537495	0.0033992432072608	0.00462135724010877	0.00446286653927123	0.00473225963762253	0.0040682986710343	0.00460215823160012	0.00437750187244114	0.00441292754505319	0.00427232973553089	0.00386919653077936	0.00426533728386906	0.00444775067959482	0.00431487771157636	0.00443447833808889	0.00485641454839339	H(+)-transporting two-sector ATPase
EC:2.7.11.1	0.00428351906299877	0.00443169259860206	0.00478667606884363	0.00375569716625457	0.0050370005453492	0.0042632098202366	0.00398493275525429	0.00397026120785564	0.0045400945922149	0.00235937025105925	0.00415536234073219	0.0043739129883113	0.00456220179056342	0.00430489340971819	0.00431545424844592	0.00420258259409436	0.00393664757199764	0.00373097978202427	0.00427859996497468	0.00444397644431784	0.00388456177902765	0.00420722500370838	0.00434197340592348	0.00457055453189802	Non-specific serine/threonine protein kinase
EC:3.2.1.52	0.00349021203767335	0.00469050164779456	0.00261062923577704	0.0049887883035941	0.00486216073545038	0.00518256214098392	0.00382942921769402	0.00571689513919345	0.00370078504935693	0.00625607312652375	0.00376918619997688	0.00364053713753588	0.00356129011221081	0.00462439458465885	0.00317380959639877	0.00422734649462878	0.00361159988008775	0.00361192921358703	0.00589303618771167	0.00508314437632185	0.00357590879640381	0.00374428611393241	0.00414530122625025	0.00288867901573722	Beta-N-acetylhexosaminidase
EC:3.4.16.4	0.00539750449028067	0.00282730650755379	0.00629002008604032	0.00303986105949087	0.00397689225117144	0.00276035288730317	0.00452788371006774	0.00228133767747755	0.00465062033146637	0.00308566887941564	0.00449648535633815	0.00476923258194948	0.00531657212888207	0.00343370312890845	0.00492408786157042	0.00461328897675901	0.00437072754496908	0.00301951380489608	0.00288986785408407	0.00332230594995847	0.00377048881169527	0.0050263522119084	0.00401071541375693	0.00541799154042871	Serine-type D-Ala-D-Ala carboxypeptidase
EC:5.99.1.3	0.0041340040710521	0.0034847263961458	0.00482330380846564	0.00353936148852403	0.00390022761567158	0.003315107011937	0.0041147593191269	0.00309469807276857	0.00421119851831821	0.00291742940503165	0.0042034705247698	0.00424776475357468	0.00453466998112501	0.00368631269790005	0.00447772053159606	0.00422905390222433	0.00411045627766772	0.00371279961658477	0.00358050335898395	0.00364999956091266	0.00397856418124792	0.00439018698807417	0.0039425601366798	0.00479094205758288	DNA topoisomerase (ATP-hydrolyzing)
EC:6.3.5.5	0.00351915063070806	0.00392756172738714	0.00399771920552365	0.0038090518943013	0.0037474881925769	0.00372450376836161	0.00376122080610286	0.00370611944284934	0.00390303646444246	0.00345185352901287	0.00372086658495867	0.00377826733350858	0.00383808919492238	0.00374938311468557	0.00395929882522884	0.00388429040475234	0.00382126929182381	0.00366520761249064	0.0037699340320917	0.00388911493595714	0.00373631159713245	0.00379606447549284	0.00394460224236001	0.0038773507942505	Carbamoyl-phosphate synthase (glutamine-hydrolyzing)
EC:5.4.99.23	0.00348892480171273	0.00371222390209658	0.00361839205873353	0.00352582905303673	0.00378888138304664	0.00374136200459095	0.00345370273961156	0.0037308870855899	0.003720702312886	0.00277047469855288	0.00353944760420712	0.00351530174506389	0.00362727994436976	0.0036272836806934	0.00370468777232832	0.00362195670367762	0.00362072737575857	0.00370207119229163	0.00347345840930856	0.00373016582295389	0.00380382254459603	0.00350783410832379	0.0036138807723011	0.00349319054278463	23S rRNA pseudouridine(1911/1915/1917) synthase
EC:2.2.1.1	0.00344289041350675	0.00295238024569108	0.00378267453569683	0.0027345550124992	0.00392282064822318	0.00369692895702763	0.00357349799722023	0.0030395686680103	0.0037779755288665	0.00314603736881888	0.00368088644584152	0.00400695412105009	0.00397443275549225	0.00335658752101087	0.00359157684951253	0.00337452409301743	0.00398888584304194	0.00322260813583573	0.00351492395005637	0.00340262868205155	0.00336366745894304	0.00398242240766665	0.00346482908176969	0.00417564896366391	Transketolase
EC:3.4.21.89	0.00325196970986974	0.00408283828306345	0.00351354322591089	0.00347324825647083	0.00401023723569281	0.00408166822964373	0.00340964750238945	0.00341563638101832	0.00359194704617158	0.00209435265454051	0.00357193161571662	0.00352248635861654	0.00352190109394918	0.00357003899914573	0.00329547282121405	0.00328884996257264	0.00341304676944987	0.00325316599869418	0.00336240208430462	0.00378968631127881	0.00344178887017124	0.00368598394803151	0.00376974983190143	0.0032148853972179	Signal peptidase I
EC:2.7.1.11	0.00329969127771959	0.00302916315601918	0.00382767879606298	0.0031287578240797	0.0038725415881604	0.00351028496859889	0.0032984573008956	0.00341320705848792	0.00389524061750947	0.00326843665791886	0.00363446292213732	0.00364607376110465	0.00372657631642792	0.00344283870467249	0.00342122028200749	0.00361539317964899	0.00341663101478084	0.00288058251897493	0.00335345764186473	0.00354261794118463	0.00333355333148412	0.00356059409640087	0.00351185708586532	0.00378869876448778	6-phosphofructokinase
EC:5.4.2.12	0.00347397818357153	0.00344955422866328	0.00391615631059761	0.00317026580795776	0.00361991915207556	0.00362316035517165	0.00334352135911232	0.00339615855629029	0.00381686132249647	0.00216535057482914	0.00312978056519274	0.00341602194098869	0.00367323438039605	0.00323655167770692	0.00354978865668629	0.00362782056270828	0.00348054769731663	0.00410543911613751	0.00323257061665717	0.00337593812851569	0.00354734210898653	0.00343256345196778	0.00352716060272557	0.00352194997715736	Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)
EC:2.2.1.6	0.00353886781645405	0.00301082708160818	0.00414542263767292	0.00304798463398553	0.00365340911046336	0.00327768799080129	0.00372552228106822	0.00295362883970419	0.00381925532273574	0.00403931326711996	0.00365911652110193	0.00350890947995081	0.00354204927930017	0.0031760951919731	0.0037154899817909	0.00349298858393013	0.00341046791573689	0.00320346639129492	0.00316787665091816	0.0032093921247187	0.00327328279678371	0.00345430471703349	0.00323937173281416	0.00370370144393601	Acetolactate synthase
EC:1.1.1.100	0.00366499158938677	0.00321454068176206	0.00409137137292419	0.00313953405323502	0.00347267845171766	0.0027802038938745	0.00340434082756846	0.00288494419679528	0.00401117911627627	0.0029432966802741	0.00358584533536794	0.00350390357075763	0.00358661652421839	0.00337621707000836	0.00368316959669681	0.00359346428534013	0.00358494936585383	0.00340270287801045	0.00300546747198984	0.0032416904210327	0.00353545620511473	0.00365541966785367	0.00335694661724466	0.00366873887441474	3-oxoacyl-[acyl-carrier-protein] reductase
EC:6.3.1.2	0.00328464325474668	0.00343614212660903	0.00363548568945656	0.00342379457605618	0.00353785697697224	0.00350744277596008	0.0032689112832725	0.00310569902454661	0.0036390403047244	0.00260511080509219	0.0034038232842271	0.00355714864127198	0.00359470285226752	0.00349371770841246	0.0033731481753506	0.0034078181084375	0.00347198082201819	0.00318028036987248	0.00343694100531237	0.00353143878545647	0.00334744047839703	0.00351899870387768	0.00346238693134166	0.00341288957597869	Glutamate--ammonia ligase
EC:4.1.1.3	0.002406422547664	0.0035570169253866	0.00272933856963065	0.00377832663410847	0.0039585598579024	0.00417635635469689	0.00289219427466471	0.00373851528552502	0.00327151625260811	0.00247308163012746	0.00370987590709857	0.00364550276929877	0.00325404026609746	0.0035703947522282	0.00297545239031046	0.00294258372141606	0.00329712761168089	0.00302945118230555	0.00354341453051969	0.00385365054907654	0.00314682502414532	0.00336542327284143	0.00338081138054925	0.00340328198835654	Oxaloacetate decarboxylase
EC:1.4.1.14	0.00302122566396842	0.00370030875620935	0.0030945271497827	0.00355319916691706	0.00342470636709449	0.00354529043546559	0.00312870670712935	0.00344511926247659	0.00339873656275886	0.00221974985908755	0.00355091442599304	0.00339149433980529	0.00332558971525955	0.00320710512611204	0.00351384747485139	0.00318843354013897	0.00329239120767099	0.00324114486863938	0.00312926823251068	0.00349375324324199	0.00343660783515019	0.00319063151070561	0.00341618140191709	0.00329166224253446	Glutamate synthase (NADH)
EC:1.4.1.13	0.00302122566396842	0.00370030875620935	0.0030945271497827	0.00355319916691706	0.00342470636709449	0.00354529043546559	0.00312870670712935	0.00344511926247659	0.00339873656275886	0.00221974985908755	0.00355091442599304	0.00339149433980529	0.00332558971525955	0.00320710512611204	0.00351384747485139	0.00318843354013897	0.00329239120767099	0.00324114486863938	0.00312926823251068	0.00349375324324199	0.00343660783515019	0.00319063151070561	0.00341618140191709	0.00329166224253446	Glutamate synthase (NADPH)
EC:4.2.1.20	0.00309601324085265	0.00357651315343193	0.00322065746236078	0.00310373259630377	0.00343624887449604	0.0035391478505513	0.00325202552203146	0.00354874131546766	0.00322778618926321	0.00322253026806905	0.00318780530340889	0.00316431846359836	0.00297142420541718	0.00332786324472436	0.00316124413805874	0.00335535534900053	0.00325556794808856	0.0030414532318325	0.00352018081079001	0.00323366116931405	0.00326544342043429	0.00308210741245385	0.00322062053788808	0.00306016209481769	Tryptophan synthase
EC:3.1.3.18	0.00269442664799107	0.00290378740483237	0.00336637001057754	0.00320065407420975	0.00329824403784805	0.00287098562068108	0.00288456064569619	0.00327387841593813	0.00328281647937852	0.00325306352597082	0.00320623645128303	0.0032239991228483	0.00348666202125732	0.00300014224255973	0.00352057018697832	0.00334015396946504	0.00302881768149839	0.00277512921169487	0.00301102857654219	0.00306432460307492	0.00339802295325564	0.00311338672768412	0.00335347041613273	0.00340450663040093	Phosphoglycolate phosphatase
EC:1.2.7.11	0.00345955296788587	0.0033779630184537	0.00236084775472443	0.00366891437115117	0.00302105101951424	0.0038354863100643	0.00307130227251557	0.00423792962419501	0.00249285607991422	0.00138444685236847	0.00269418387506756	0.00278176512303311	0.0025945752721579	0.00359800126569817	0.00264414451295142	0.00302932270996847	0.00319181777539094	0.00346721811777214	0.00325296920757559	0.00357005595395673	0.0029347447021898	0.00322005743408261	0.00270315940712035	0.00289039718328452	2-oxoacid oxidoreductase (ferredoxin)
EC:3.2.1.20	0.00190684899565675	0.0032956344628305	0.00190398472823539	0.00287156650191975	0.0031965291125229	0.00404089800780508	0.00297953411066985	0.00351569203590716	0.00317032029377628	0.00367372517822979	0.00383642294868661	0.00323036532609472	0.00231899632848188	0.00337193986332366	0.0020702816369622	0.0022778872617682	0.00329356459914808	0.00284729057548037	0.00412346005468928	0.00401572870341572	0.00262303665294457	0.00348916408191276	0.00284252373246332	0.00291087980190003	Alpha-glucosidase
